timestamp,pool_address,pool_name,virtual_price,volume_24h,apy,total_supply,bbtc_balance,sbtccrv_balance,source,pool_type,priority
2024-07-20 15:31:58.384132,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.0125555523578547,0.0,0,18.82453352531344,0.20856494787189722,19.552690810770574,self_built,btc_metapool,4
2024-07-20 21:31:58.384127,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.0156956134988875,0.0,0,19.08649427480253,0.2121046018221235,19.97928563156837,self_built,btc_metapool,4
2024-07-21 03:31:58.384122,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.0177016463149433,0.0,0,18.787515214984296,0.21547606234433414,20.36874250321949,self_built,btc_metapool,4
2024-07-21 09:31:58.384116,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.0160135670290216,0.0,0,19.022887525217715,0.20944614140820103,19.369889553615725,self_built,btc_metapool,4
2024-07-21 15:31:58.384110,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.031432715374885,0.0,0,19.140939347178893,0.2181541105631193,19.897510922282287,self_built,btc_metapool,4
2024-07-21 21:31:58.384105,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.0503330276229816,0.0,0,18.517565554471602,0.22008438559953833,19.119834618616594,self_built,btc_metapool,4
2024-07-22 03:31:58.384099,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.0357611415944386,0.0,0,18.825945078606836,0.21759408466676447,19.563908773897133,self_built,btc_metapool,4
2024-07-22 09:31:58.384093,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.0014076723619882,0.0,0,18.817594517106155,0.21122965277224698,19.73740106450992,self_built,btc_metapool,4
2024-07-22 15:31:58.384088,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.0076263897448492,0.0,0,18.685161090554264,0.2228291175575818,20.270127951599047,self_built,btc_metapool,4
2024-07-22 21:31:58.384082,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.039668187905379,0.0,0,19.10153131528461,0.2156424189659142,20.14069156898252,self_built,btc_metapool,4
2024-07-23 03:31:58.384077,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.0068347501585975,0.0,0,18.869678178793365,0.21309052379638277,20.239767711116404,self_built,btc_metapool,4
2024-07-23 09:31:58.384071,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.0615212862960548,0.0,0,18.828309973740843,0.20927435205508488,20.305753977942476,self_built,btc_metapool,4
2024-07-23 15:31:58.384066,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.0300781416729055,0.0,0,18.962503085393855,0.21082587960899316,20.101381017324393,self_built,btc_metapool,4
2024-07-23 21:31:58.384060,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.050803573195729,0.0,0,18.857717488712264,0.21470868754034977,19.311361983559436,self_built,btc_metapool,4
2024-07-24 03:31:58.384055,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.0260829822007989,0.0,0,18.949798058531016,0.21502298629444486,19.65227390669149,self_built,btc_metapool,4
2024-07-24 09:31:58.384049,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.0385525405301361,0.0,0,19.00755364582329,0.21814053297757494,18.685770903981247,self_built,btc_metapool,4
2024-07-24 15:31:58.384041,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,0.9897620449211735,0.0,0,18.97503265682288,0.22745899935462324,20.144016708104783,self_built,btc_metapool,4
2024-07-24 21:31:58.384035,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.0267344292094325,0.0,0,18.444622948055137,0.21215034347428569,20.00521323028418,self_built,btc_metapool,4
2024-07-25 03:31:58.384029,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.0144465662720188,0.0,0,18.746420230901446,0.21996788400029751,19.88603422451453,self_built,btc_metapool,4
2024-07-25 09:31:58.384024,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,0.9999191323454566,0.0,0,18.338300811504464,0.2145619208250404,20.08924830077557,self_built,btc_metapool,4
2024-07-25 15:31:58.384018,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.0040874781366937,0.0,0,18.5959672875649,0.22023028015101803,19.40753402758916,self_built,btc_metapool,4
2024-07-25 21:31:58.384013,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.0752269873375861,0.0,0,19.048332940887864,0.2164796054834075,19.368070956060333,self_built,btc_metapool,4
2024-07-26 03:31:58.384007,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.0264525305913976,0.0,0,18.89790422330286,0.2173734818423148,19.671250534580697,self_built,btc_metapool,4
2024-07-26 09:31:58.384002,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.056228698428692,0.0,0,18.875037578257587,0.208746868351088,19.73442317598084,self_built,btc_metapool,4
2024-07-26 15:31:58.383997,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.0316187433433481,0.0,0,18.76086590988588,0.21858630921302358,19.58000232461945,self_built,btc_metapool,4
2024-07-26 21:31:58.383991,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.0445781821587536,0.0,0,18.779171965314607,0.20986338394911078,19.686988190556026,self_built,btc_metapool,4
2024-07-27 03:31:58.383986,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.0302162033035773,0.0,0,18.818368470053812,0.20904608879753836,20.258230709630368,self_built,btc_metapool,4
2024-07-27 09:31:58.383981,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.0244041037576859,0.0,0,19.103484244348365,0.21176593773414548,19.539275624319107,self_built,btc_metapool,4
2024-07-27 15:31:58.383975,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.0365905313432153,0.0,0,18.41733317616632,0.21925581558940882,20.27905798056985,self_built,btc_metapool,4
2024-07-27 21:31:58.383970,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.0280494521203911,0.0,0,18.740017748439058,0.2124583624721835,19.308909148987723,self_built,btc_metapool,4
2024-07-28 03:31:58.383965,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.0207516475503575,0.0,0,18.777596734242685,0.21534434544353126,20.12222900558209,self_built,btc_metapool,4
2024-07-28 09:31:58.383959,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.0592543650839747,0.0,0,18.96252090976413,0.21672553362852165,19.944442348069575,self_built,btc_metapool,4
2024-07-28 15:31:58.383954,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,0.989162803178132,0.0,0,18.848033352104824,0.219393361858301,19.51134303990946,self_built,btc_metapool,4
2024-07-28 21:31:58.383949,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.0200173075778982,0.0,0,18.705088781711495,0.20564326491950077,19.53942055087704,self_built,btc_metapool,4
2024-07-29 03:31:58.383942,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.0239100622831052,0.0,0,18.816086606225028,0.21871256583665927,20.3050797820632,self_built,btc_metapool,4
2024-07-29 09:31:58.383937,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.0009591913130436,0.0,0,18.86638864831408,0.2154448042691736,19.994139262788917,self_built,btc_metapool,4
2024-07-29 15:31:58.383931,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.012509858103012,0.0,0,18.762176318460465,0.216740653478961,19.707041430445,self_built,btc_metapool,4
2024-07-29 21:31:58.383926,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.0148793053182317,0.0,0,19.029591854438,0.20865769174782026,19.775991719474085,self_built,btc_metapool,4
2024-07-30 03:31:58.383920,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.0672848461351203,0.0,0,18.750188487328018,0.21350710475327106,19.709416019308623,self_built,btc_metapool,4
2024-07-30 09:31:58.383914,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.0526261872033722,0.0,0,18.73410410213482,0.21201731580813357,19.874367166120557,self_built,btc_metapool,4
2024-07-30 15:31:58.383909,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.036923447911155,0.0,0,19.135558359283987,0.21788737525417792,19.759316286124424,self_built,btc_metapool,4
2024-07-30 21:31:58.383903,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.0436535307965693,0.0,0,18.65561639556414,0.21870117001276781,19.939268861948527,self_built,btc_metapool,4
2024-07-31 03:31:58.383898,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.0015718600015386,0.0,0,18.871408488747054,0.2160482436710265,19.9769569416919,self_built,btc_metapool,4
2024-07-31 09:31:58.383892,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.019597562561808,0.0,0,19.168455463800946,0.22080766895473475,19.462392180719505,self_built,btc_metapool,4
2024-07-31 15:31:58.383886,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.0245738377402664,0.0,0,19.098175346039962,0.21498361299268032,19.731259738247108,self_built,btc_metapool,4
2024-07-31 21:31:58.383881,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.0222274864366663,0.0,0,18.675105040229095,0.21236919170361945,19.20299355305596,self_built,btc_metapool,4
2024-08-01 03:31:58.383875,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.0371170193415602,0.0,0,18.829775988711738,0.21483033060976073,19.650510529452845,self_built,btc_metapool,4
2024-08-01 09:31:58.383870,0x071c661B4DeefB59E2a3DdB20Db036821eeE8F4b,bbtc,1.0175022738691237,0.0,0,19.040777713469087,0.20542782199000093,19.74983525706147,self_built,btc_metapool,4
