timestamp,pool_address,pool_name,virtual_price,volume_24h,apy,total_supply,hbtc_balance,wbtc_balance,source,pool_type,priority
2024-07-20 15:31:53.220388,0x4CA9b3063Ec5866A4B82E437059D2C43d1be596F,hbtc,1.0164331040202355,0.0,0,2.0306943043421697,2.1496904253741675,0.003456414544261748,self_built,btc_pool,4
2024-07-20 21:31:53.220382,0x4CA9b3063Ec5866A4B82E437059D2C43d1be596F,hbtc,1.0012879499005818,0.0,0,2.0680429872204495,2.2112999055108697,0.003364558497620453,self_built,btc_pool,4
2024-07-21 03:31:53.220377,0x4CA9b3063Ec5866A4B82E437059D2C43d1be596F,hbtc,0.9853663341789142,0.0,0,2.0400239953156456,2.2219477995025465,0.00348273394874255,self_built,btc_pool,4
2024-07-21 09:31:53.220372,0x4CA9b3063Ec5866A4B82E437059D2C43d1be596F,hbtc,1.011710512866467,0.0,0,2.0321943069833734,2.2697144571514563,0.003311661308452744,self_built,btc_pool,4
2024-07-21 15:31:53.220367,0x4CA9b3063Ec5866A4B82E437059D2C43d1be596F,hbtc,1.0168372033452446,0.0,0,2.058083816166823,2.2641761896890835,0.0032251614777406,self_built,btc_pool,4
2024-07-21 21:31:53.220361,0x4CA9b3063Ec5866A4B82E437059D2C43d1be596F,hbtc,1.010819616136677,0.0,0,2.0454295651208825,2.204590158947717,0.0033842502472924575,self_built,btc_pool,4
2024-07-22 03:31:53.220356,0x4CA9b3063Ec5866A4B82E437059D2C43d1be596F,hbtc,1.0136863911545464,0.0,0,2.071860768152237,2.3225119146983353,0.0032515333652509593,self_built,btc_pool,4
2024-07-22 09:31:53.220351,0x4CA9b3063Ec5866A4B82E437059D2C43d1be596F,hbtc,1.0240805092623322,0.0,0,2.073765725023486,2.2161257687544302,0.0034397419532453868,self_built,btc_pool,4
2024-07-22 15:31:53.220346,0x4CA9b3063Ec5866A4B82E437059D2C43d1be596F,hbtc,1.0293513455271073,0.0,0,2.095883527207301,2.2130346930806244,0.003359159543786386,self_built,btc_pool,4
2024-07-22 21:31:53.220341,0x4CA9b3063Ec5866A4B82E437059D2C43d1be596F,hbtc,1.026095026829061,0.0,0,2.0678083361625985,2.278872376581842,0.003418042162561181,self_built,btc_pool,4
2024-07-23 03:31:53.220336,0x4CA9b3063Ec5866A4B82E437059D2C43d1be596F,hbtc,1.0326753252212448,0.0,0,2.0560535863810125,2.2593612950480435,0.0033407244716290906,self_built,btc_pool,4
2024-07-23 09:31:53.220330,0x4CA9b3063Ec5866A4B82E437059D2C43d1be596F,hbtc,0.9904957529800176,0.0,0,2.044004133431021,2.2623384387459953,0.0032912497446840982,self_built,btc_pool,4
2024-07-23 15:31:53.220325,0x4CA9b3063Ec5866A4B82E437059D2C43d1be596F,hbtc,1.0327887006674155,0.0,0,2.032073028216062,2.235364417482249,0.003341882217184435,self_built,btc_pool,4
2024-07-23 21:31:53.220320,0x4CA9b3063Ec5866A4B82E437059D2C43d1be596F,hbtc,1.0096561744560661,0.0,0,2.0534563978979867,2.2374027290851055,0.003384043694240557,self_built,btc_pool,4
2024-07-24 03:31:53.220314,0x4CA9b3063Ec5866A4B82E437059D2C43d1be596F,hbtc,1.0291530767608927,0.0,0,2.064388327541095,2.277046827119576,0.0032987606052170618,self_built,btc_pool,4
2024-07-24 09:31:53.220309,0x4CA9b3063Ec5866A4B82E437059D2C43d1be596F,hbtc,1.0308144091282827,0.0,0,2.0746644344272123,2.210979279648182,0.0033269871302113977,self_built,btc_pool,4
2024-07-24 15:31:53.220301,0x4CA9b3063Ec5866A4B82E437059D2C43d1be596F,hbtc,1.030027431668093,0.0,0,2.0568573584075645,2.22305514862047,0.003295030924218511,self_built,btc_pool,4
2024-07-24 21:31:53.220296,0x4CA9b3063Ec5866A4B82E437059D2C43d1be596F,hbtc,1.0295706552163273,0.0,0,2.0290606622932077,2.094717613705789,0.0032789842556013435,self_built,btc_pool,4
2024-07-25 03:31:53.220291,0x4CA9b3063Ec5866A4B82E437059D2C43d1be596F,hbtc,1.0113968666708681,0.0,0,2.0491180364349058,2.204676789154374,0.0034290774444144224,self_built,btc_pool,4
2024-07-25 09:31:53.220286,0x4CA9b3063Ec5866A4B82E437059D2C43d1be596F,hbtc,1.0196650667903622,0.0,0,2.096517609156684,2.1919819913638006,0.003273916253856123,self_built,btc_pool,4
2024-07-25 15:31:53.220281,0x4CA9b3063Ec5866A4B82E437059D2C43d1be596F,hbtc,0.9849289156147751,0.0,0,2.0550298664078146,2.175901479999642,0.0034697940505623442,self_built,btc_pool,4
2024-07-25 21:31:53.220276,0x4CA9b3063Ec5866A4B82E437059D2C43d1be596F,hbtc,1.0124888669922234,0.0,0,2.056740594230761,2.2735184537520765,0.0033118801857102043,self_built,btc_pool,4
2024-07-26 03:31:53.220271,0x4CA9b3063Ec5866A4B82E437059D2C43d1be596F,hbtc,1.0016165158539652,0.0,0,2.0796906437336604,2.2776190210876814,0.003453142802741221,self_built,btc_pool,4
2024-07-26 09:31:53.220266,0x4CA9b3063Ec5866A4B82E437059D2C43d1be596F,hbtc,0.9911743551645419,0.0,0,2.0987805550952157,2.1820001132271503,0.0033321499642224744,self_built,btc_pool,4
