timestamp,pool_address,pool_name,virtual_price,volume_24h,apy,total_supply,pbtc_balance,sbtccrv_balance,source,pool_type,priority
2024-07-20 15:32:05.289904,0x7F55DDe206dbAD629C080068923b36fe9D6bDBeF,pbtc,1.0186927338699197,0.0,0,5.648037892449154,0.06620642645176722,5.648683825802839,self_built,btc_metapool,4
2024-07-20 21:32:05.289899,0x7F55DDe206dbAD629C080068923b36fe9D6bDBeF,pbtc,1.0470313296386753,0.0,0,5.711369462492948,0.06534417870968368,5.7540166709114695,self_built,btc_metapool,4
2024-07-21 03:32:05.289894,0x7F55DDe206dbAD629C080068923b36fe9D6bDBeF,pbtc,1.0035137029635168,0.0,0,5.6478999547859,0.06630118299726268,6.0217523434811,self_built,btc_metapool,4
2024-07-21 09:32:05.289890,0x7F55DDe206dbAD629C080068923b36fe9D6bDBeF,pbtc,0.9816046567945825,0.0,0,5.700662395874553,0.06735030748343646,5.643330407417189,self_built,btc_metapool,4
2024-07-21 15:32:05.289885,0x7F55DDe206dbAD629C080068923b36fe9D6bDBeF,pbtc,1.0186140050789632,0.0,0,5.706877095470212,0.06764095007727658,5.849800266837887,self_built,btc_metapool,4
2024-07-21 21:32:05.289880,0x7F55DDe206dbAD629C080068923b36fe9D6bDBeF,pbtc,1.010367659963773,0.0,0,5.660741541279306,0.06876658388867427,5.8466546805333515,self_built,btc_metapool,4
2024-07-22 03:32:05.289875,0x7F55DDe206dbAD629C080068923b36fe9D6bDBeF,pbtc,1.0132086304570405,0.0,0,5.7031324964093075,0.06693294251945434,5.72591974096193,self_built,btc_metapool,4
2024-07-22 09:32:05.289870,0x7F55DDe206dbAD629C080068923b36fe9D6bDBeF,pbtc,0.988640711727349,0.0,0,5.719049441424134,0.06667336443223837,6.0201753289998186,self_built,btc_metapool,4
2024-07-22 15:32:05.289865,0x7F55DDe206dbAD629C080068923b36fe9D6bDBeF,pbtc,1.0229549614362163,0.0,0,5.482322995712349,0.06712115435120161,5.7145337462688,self_built,btc_metapool,4
2024-07-22 21:32:05.289861,0x7F55DDe206dbAD629C080068923b36fe9D6bDBeF,pbtc,1.0201773981614777,0.0,0,5.745849209642579,0.0681049140353896,5.694217532022965,self_built,btc_metapool,4
2024-07-23 03:32:05.289856,0x7F55DDe206dbAD629C080068923b36fe9D6bDBeF,pbtc,1.0248214827849416,0.0,0,5.668339202831937,0.0657099588478347,5.819847314672157,self_built,btc_metapool,4
2024-07-23 09:32:05.289851,0x7F55DDe206dbAD629C080068923b36fe9D6bDBeF,pbtc,1.0290286625980252,0.0,0,5.683682480188675,0.06379707327270871,5.743316101491508,self_built,btc_metapool,4
2024-07-23 15:32:05.289846,0x7F55DDe206dbAD629C080068923b36fe9D6bDBeF,pbtc,1.0154902228493594,0.0,0,5.6677179548847665,0.06483980580563492,5.9738468248447,self_built,btc_metapool,4
2024-07-23 21:32:05.289842,0x7F55DDe206dbAD629C080068923b36fe9D6bDBeF,pbtc,1.0057068895868464,0.0,0,5.657185652665259,0.06534247492884421,5.675105722178538,self_built,btc_metapool,4
2024-07-24 03:32:05.289837,0x7F55DDe206dbAD629C080068923b36fe9D6bDBeF,pbtc,1.0456224152567306,0.0,0,5.5820074564215885,0.06831610801126597,5.8651515671477625,self_built,btc_metapool,4
2024-07-24 09:32:05.289831,0x7F55DDe206dbAD629C080068923b36fe9D6bDBeF,pbtc,1.0209222566129736,0.0,0,5.646524355849106,0.06462369939324793,5.802797341024592,self_built,btc_metapool,4
2024-07-24 15:32:05.289824,0x7F55DDe206dbAD629C080068923b36fe9D6bDBeF,pbtc,0.999209188922252,0.0,0,5.614303567377806,0.06670042091812728,5.881487255883039,self_built,btc_metapool,4
2024-07-24 21:32:05.289819,0x7F55DDe206dbAD629C080068923b36fe9D6bDBeF,pbtc,0.9945349649146592,0.0,0,5.620970180015554,0.06484449522944556,5.855077767477102,self_built,btc_metapool,4
2024-07-25 03:32:05.289815,0x7F55DDe206dbAD629C080068923b36fe9D6bDBeF,pbtc,1.0157742133291352,0.0,0,5.682751531643798,0.06563604488179849,5.667829139037995,self_built,btc_metapool,4
2024-07-25 09:32:05.289810,0x7F55DDe206dbAD629C080068923b36fe9D6bDBeF,pbtc,0.9864463870051576,0.0,0,5.741037250577527,0.06578341615202032,5.916412009475542,self_built,btc_metapool,4
2024-07-25 15:32:05.289805,0x7F55DDe206dbAD629C080068923b36fe9D6bDBeF,pbtc,1.0388819777659948,0.0,0,5.535375665917455,0.06731868662333423,5.781487710501919,self_built,btc_metapool,4
2024-07-25 21:32:05.289801,0x7F55DDe206dbAD629C080068923b36fe9D6bDBeF,pbtc,0.9762262239103003,0.0,0,5.591758271196822,0.06498095607668765,5.978621901264136,self_built,btc_metapool,4
2024-07-26 03:32:05.289796,0x7F55DDe206dbAD629C080068923b36fe9D6bDBeF,pbtc,1.0153276559780338,0.0,0,5.62521260447166,0.06413424509969493,5.947900258856814,self_built,btc_metapool,4
2024-07-26 09:32:05.289791,0x7F55DDe206dbAD629C080068923b36fe9D6bDBeF,pbtc,1.0271419603745175,0.0,0,5.624337636508918,0.0645211418446417,5.862127226740114,self_built,btc_metapool,4
2024-07-26 15:32:05.289786,0x7F55DDe206dbAD629C080068923b36fe9D6bDBeF,pbtc,1.0285359345403877,0.0,0,5.574243122355668,0.06634210361310663,5.730658620535818,self_built,btc_metapool,4
2024-07-26 21:32:05.289782,0x7F55DDe206dbAD629C080068923b36fe9D6bDBeF,pbtc,1.0152434143090001,0.0,0,5.561637527582672,0.06623665154441823,5.745646258358322,self_built,btc_metapool,4
2024-07-27 03:32:05.289777,0x7F55DDe206dbAD629C080068923b36fe9D6bDBeF,pbtc,1.0690946818868874,0.0,0,5.697978409322913,0.06498771380869543,5.98395049567513,self_built,btc_metapool,4
2024-07-27 09:32:05.289772,0x7F55DDe206dbAD629C080068923b36fe9D6bDBeF,pbtc,0.969550502590494,0.0,0,5.64564369567981,0.06968733583372366,5.838750979440484,self_built,btc_metapool,4
2024-07-27 15:32:05.289767,0x7F55DDe206dbAD629C080068923b36fe9D6bDBeF,pbtc,1.0022335399282898,0.0,0,5.689528824549285,0.06624782978472586,5.7682578788932,self_built,btc_metapool,4
2024-07-27 21:32:05.289763,0x7F55DDe206dbAD629C080068923b36fe9D6bDBeF,pbtc,1.040394445224275,0.0,0,5.6913510933178815,0.0652402314356622,6.071542764934478,self_built,btc_metapool,4
2024-07-28 03:32:05.289758,0x7F55DDe206dbAD629C080068923b36fe9D6bDBeF,pbtc,0.9862948009477354,0.0,0,5.72286316723873,0.06678781451210809,5.682310560662835,self_built,btc_metapool,4
2024-07-28 09:32:05.289753,0x7F55DDe206dbAD629C080068923b36fe9D6bDBeF,pbtc,0.9909695003102207,0.0,0,5.701043847216721,0.0673571306352371,5.7704012263414866,self_built,btc_metapool,4
2024-07-28 15:32:05.289748,0x7F55DDe206dbAD629C080068923b36fe9D6bDBeF,pbtc,1.0195665563220373,0.0,0,5.622669150267091,0.06643700055079256,5.81465347165513,self_built,btc_metapool,4
2024-07-28 21:32:05.289744,0x7F55DDe206dbAD629C080068923b36fe9D6bDBeF,pbtc,1.0474755956057387,0.0,0,5.565076587737169,0.06739606864388575,5.9565882483671935,self_built,btc_metapool,4
2024-07-29 03:32:05.289739,0x7F55DDe206dbAD629C080068923b36fe9D6bDBeF,pbtc,1.0403015269906506,0.0,0,5.688024095254525,0.06626968941342201,6.003309078864739,self_built,btc_metapool,4
2024-07-29 09:32:05.289734,0x7F55DDe206dbAD629C080068923b36fe9D6bDBeF,pbtc,0.9921427519487291,0.0,0,5.516178922799511,0.06651871818707135,5.817260098171397,self_built,btc_metapool,4
2024-07-29 15:32:05.289729,0x7F55DDe206dbAD629C080068923b36fe9D6bDBeF,pbtc,1.0127032850263453,0.0,0,5.671123738749263,0.06710945640572907,5.788481596730103,self_built,btc_metapool,4
2024-07-29 21:32:05.289725,0x7F55DDe206dbAD629C080068923b36fe9D6bDBeF,pbtc,1.010536180199608,0.0,0,5.572238939751921,0.06628350440337023,5.67896116116061,self_built,btc_metapool,4
2024-07-30 03:32:05.289720,0x7F55DDe206dbAD629C080068923b36fe9D6bDBeF,pbtc,1.0295631537546222,0.0,0,5.65419219115685,0.06344413586325895,5.940541448436771,self_built,btc_metapool,4
2024-07-30 09:32:05.289716,0x7F55DDe206dbAD629C080068923b36fe9D6bDBeF,pbtc,0.9978009301030086,0.0,0,5.709076275828199,0.06711553999550916,5.91330678848809,self_built,btc_metapool,4
